,value
1367,14.474999999999982
1368,12.449999999999982
1369,9.824999999999982
1370,7.462499999999983
1371,5.187499999999982
1372,4.049999999999982
1373,3.824999999999982
1374,3.849999999999982
1375,3.599999999999982
1376,3.349999999999982
1377,3.5249999999999817
1378,3.424999999999982
1379,3.5374999999999823
1380,3.6374999999999824
1381,3.9999999999999822
1382,5.149999999999983
1383,6.949999999999982
1384,8.712499999999983
1385,10.637499999999982
1386,12.612499999999983
1387,14.712499999999983
1388,15.612499999999985
1389,15.249999999999984
1390,14.112499999999985
1391,12.687499999999986
1392,10.937499999999986
1393,9.224999999999987
1394,7.249999999999987
1395,5.124999999999987
1396,4.212499999999987
1397,4.424999999999987
1398,4.412499999999987
1399,4.049999999999987
1400,4.012499999999987
1401,3.8874999999999873
1402,3.887499999999987
1403,3.8749999999999867
1404,3.7749999999999866
1405,4.087499999999986
1406,4.524999999999986
1407,5.149999999999986
1408,6.087499999999986
1409,7.4874999999999865
1410,7.099999999999986
1411,6.662499999999986
1412,6.1749999999999865
1413,5.274999999999986
1414,4.2999999999999865
1415,3.2874999999999863
1416,1.9249999999999863
1417,0.33749999999998637
1418,0.7499999999999863
1419,1.0999999999999863
1420,1.4874999999999863
1421,1.8374999999999861
1422,2.137499999999986
1423,2.474999999999986
1424,2.9874999999999856
1425,3.062499999999986
1426,2.937499999999986
1427,2.8624999999999856
1428,3.1124999999999856
1429,3.674999999999985
1430,5.137499999999985
1431,7.049999999999985
1432,9.349999999999985
1433,11.524999999999986
1434,13.812499999999988
1435,15.974999999999985
1436,17.037499999999987
1437,17.149999999999984
1438,16.637499999999985
1439,15.687499999999986
1440,13.587499999999984
1441,11.587499999999984
1442,9.524999999999984
1443,7.374999999999984
1444,5.9624999999999835
1445,5.237499999999983
1446,4.412499999999983
1447,3.424999999999983
1448,2.924999999999983
1449,2.649999999999983
1450,2.374999999999983
1451,2.387499999999983
1452,2.7874999999999828
1453,3.674999999999983
1454,4.5249999999999835
1455,5.687499999999984
1456,7.474999999999984
1457,9.662499999999984
1458,11.474999999999984
1459,13.099999999999984
1460,13.524999999999984
1461,13.212499999999984
1462,12.774999999999984
1463,11.837499999999984
1464,10.299999999999985
1465,8.112499999999985
1466,6.299999999999986
1467,4.674999999999986
1468,3.874999999999986
1469,3.3624999999999856
1470,2.937499999999986
1471,2.749999999999986
1472,2.799999999999986
1473,2.837499999999986
1474,2.9874999999999865
1475,2.9749999999999868
1476,3.3124999999999867
1477,4.437499999999987
1478,6.649999999999987
1479,9.474999999999987
1480,11.587499999999988
1481,13.174999999999988
1482,14.86249999999999
1483,16.837499999999988
1484,17.79999999999999
1485,17.32499999999999
1486,15.324999999999989
1487,12.56249999999999
1488,10.36249999999999
1489,8.81249999999999
1490,7.049999999999989
1491,5.249999999999989
1492,4.14999999999999
1493,3.59999999999999
1494,3.4374999999999902
1495,3.4749999999999903
1496,3.4499999999999904
1497,3.5374999999999903
1498,3.4374999999999902
1499,3.4249999999999905
1500,3.4999999999999902
1501,3.6749999999999905
1502,4.74999999999999
1503,5.5124999999999895
1504,6.687499999999989
1505,8.08749999999999
1506,9.924999999999988
1507,11.18749999999999
1508,11.62499999999999
1509,11.66249999999999
1510,10.862499999999992
1511,10.16249999999999
1512,9.074999999999992
1513,7.5874999999999915
1514,5.787499999999992
1515,4.4624999999999915
1516,3.7624999999999917
1517,3.374999999999992
1518,3.049999999999992
1519,3.012499999999992
1520,2.824999999999992
1521,2.699999999999992
1522,2.762499999999992
1523,2.924999999999992
1524,3.8999999999999915
1525,5.487499999999992
1526,7.4749999999999925
1527,9.412499999999993
1528,11.812499999999993
1529,13.949999999999994
1530,15.887499999999996
1531,17.337499999999995
1532,17.587499999999995
1533,16.287499999999994
1534,14.599999999999993
1535,12.724999999999993
1536,10.53749999999999
1537,8.54999999999999
1538,6.624999999999989
1539,4.8874999999999895
1540,3.73749999999999
1541,3.5624999999999902
1542,3.1999999999999904
1543,2.9249999999999905
1544,2.7749999999999906
1545,2.7374999999999905
1546,2.6999999999999904
1547,2.7874999999999903
1548,3.0624999999999907
1549,3.9249999999999905
1550,4.912499999999991
1551,5.599999999999991
1552,5.987499999999991
1553,6.912499999999991
1554,7.612499999999991
1555,8.124999999999991
1556,8.48749999999999
1557,7.87499999999999
1558,6.974999999999989
1559,6.537499999999989
1560,6.437499999999989
1561,5.89999999999999
1562,5.3874999999999895
1563,4.92499999999999
1564,4.349999999999991
1565,4.19999999999999
1566,4.12499999999999
1567,4.03749999999999
1568,3.63749999999999
1569,3.17499999999999
1570,2.99999999999999
1571,2.93749999999999
1572,2.92499999999999
1573,3.2499999999999902
1574,3.5249999999999906
1575,4.212499999999991
1576,5.037499999999991
1577,5.987499999999991
1578,6.562499999999991
1579,8.03749999999999
1580,9.049999999999992
1581,8.737499999999992
1582,8.887499999999992
1583,8.562499999999991
1584,7.87499999999999
1585,7.21249999999999
1586,6.89999999999999
1587,5.499999999999989
1588,4.262499999999989
1589,4.274999999999989
1590,4.024999999999989
1591,3.6499999999999884
1592,3.724999999999988
1593,3.437499999999988
1594,3.287499999999988
1595,3.187499999999988
1596,3.487499999999988
1597,3.824999999999988
1598,4.487499999999988
1599,5.099999999999989
1600,5.587499999999989
1601,7.362499999999989
1602,8.74999999999999
1603,10.68749999999999
1604,11.862499999999988
1605,11.799999999999988
1606,11.02499999999999
1607,10.637499999999989
1608,10.11249999999999
1609,8.34999999999999
1610,7.12499999999999
1611,5.37499999999999
1612,4.14999999999999
1613,4.06249999999999
1614,4.224999999999991
1615,4.01249999999999
1616,4.06249999999999
1617,4.07499999999999
1618,3.8124999999999902
1619,3.6499999999999906
1620,3.8624999999999905
1621,3.89999999999999
1622,4.624999999999989
1623,5.72499999999999
1624,6.22499999999999
1625,6.987499999999989
1626,8.262499999999989
1627,9.874999999999988
1628,9.187499999999988
1629,9.262499999999987
1630,8.549999999999986
1631,7.662499999999985
1632,7.187499999999986
1633,6.474999999999985
1634,5.449999999999985
1635,3.999999999999985
1636,4.337499999999985
1637,3.8624999999999847
1638,3.712499999999985
1639,3.387499999999984
1640,3.2749999999999844
1641,3.2874999999999845
1642,2.9499999999999846
1643,2.8874999999999846
1644,3.1249999999999845
1645,3.3874999999999846
1646,3.762499999999984
1647,4.624999999999984
1648,5.624999999999984
1649,6.499999999999984
1650,7.174999999999985
1651,8.037499999999985
1652,8.562499999999986
1653,8.524999999999984
1654,8.299999999999985
1655,7.824999999999984
1656,7.174999999999984
1657,6.574999999999983
1658,6.162499999999983
1659,5.187499999999983
1660,4.599999999999984
1661,4.437499999999983
1662,4.299999999999984
1663,3.924999999999984
1664,3.549999999999984
1665,3.1874999999999836
1666,3.0374999999999837
1667,2.9874999999999834
1668,2.9124999999999837
1669,2.9374999999999836
1670,3.649999999999984
1671,4.387499999999984
1672,5.812499999999985
1673,7.8499999999999845
1674,9.162499999999984
1675,10.812499999999984
1676,11.687499999999984
1677,12.349999999999984
1678,12.249999999999982
1679,11.887499999999982
1680,10.474999999999982
1681,8.537499999999982
1682,7.2624999999999815
1683,5.649999999999982
1684,4.799999999999982
1685,4.224999999999982
1686,3.662499999999982
1687,3.412499999999982
1688,3.512499999999982
1689,3.299999999999982
1690,3.3124999999999822
1691,3.424999999999982
1692,3.574999999999982
1693,3.7874999999999823
1694,3.9999999999999822
1695,4.712499999999982
1696,5.9499999999999815
1697,7.849999999999982
1698,9.724999999999984
1699,11.587499999999983
1700,12.437499999999982
1701,12.499999999999982
1702,12.562499999999982
1703,12.099999999999982
1704,10.887499999999982
1705,9.112499999999981
1706,7.262499999999981
1707,5.712499999999981
1708,4.549999999999981
1709,4.162499999999981
1710,3.7749999999999813
1711,3.487499999999981
1712,3.3124999999999813
1713,3.362499999999981
1714,3.174999999999981
1715,2.862499999999981
1716,3.2249999999999814
1717,3.8624999999999816
1718,4.899999999999981
1719,5.924999999999981
1720,7.71249999999998
1721,9.91249999999998
1722,11.44999999999998
1723,12.437499999999979
1724,12.812499999999979
1725,12.799999999999978
1726,11.874999999999977
1727,10.949999999999976
1728,9.387499999999978
1729,7.262499999999978
1730,5.874999999999978
1731,4.949999999999978
1732,4.287499999999978
1733,3.8874999999999784
1734,3.824999999999978
1735,3.749999999999978
1736,3.562499999999978
1737,3.4249999999999776
1738,3.374999999999978
1739,2.887499999999978
1740,2.512499999999978
1741,1.874999999999978
1742,1.424999999999978
1743,0.9874999999999781
1744,0.624999999999978
1745,2.199999999999978
1746,4.187499999999978
1747,6.549999999999978
1748,8.487499999999978
1749,9.787499999999978
1750,11.062499999999979
1751,12.04999999999998
1752,12.69999999999998
1753,11.28749999999998
1754,9.53749999999998
1755,7.49999999999998
1756,6.087499999999979
1757,5.574999999999979
1758,5.024999999999979
1759,4.574999999999979
1760,4.624999999999979
1761,4.624999999999979
1762,4.874999999999979
1763,5.6124999999999785
1764,7.174999999999978
1765,8.324999999999978
1766,9.487499999999978
1767,10.649999999999977
1768,11.812499999999979
1769,13.299999999999978
1770,14.637499999999978
1771,15.574999999999978
1772,14.787499999999978
1773,13.737499999999978
1774,12.524999999999979
1775,11.54999999999998
1776,10.449999999999978
1777,8.949999999999978
1778,7.124999999999977
1779,5.562499999999977
1780,4.724999999999977
1781,4.249999999999977
1782,3.874999999999977
1783,3.6249999999999765
1784,3.312499999999976
1785,3.274999999999976
1786,3.237499999999976
1787,3.424999999999976
1788,4.374999999999975
1789,5.8999999999999755
1790,8.612499999999976
1791,11.012499999999976
1792,13.487499999999976
1793,15.912499999999975
1794,18.37499999999997
1795,20.037499999999973
1796,18.62499999999997
1797,17.57499999999997
1798,15.187499999999972
1799,12.937499999999972
1800,10.21249999999997
1801,7.7999999999999705
1802,5.537499999999971
1803,3.662499999999971
1804,4.0499999999999705
1805,3.6249999999999707
1806,3.3624999999999705
1807,3.1749999999999705
1808,3.4499999999999704
1809,3.287499999999971
1810,2.987499999999971
1811,2.8749999999999707
1812,3.3374999999999706
1813,4.22499999999997
1814,5.587499999999971
1815,6.8624999999999705
1816,8.23749999999997
1817,10.21249999999997
1818,12.13749999999997
1819,13.73749999999997
1820,14.33749999999997
1821,14.14999999999997
1822,13.31249999999997
1823,12.41249999999997
1824,11.04999999999997
1825,9.22499999999997
1826,7.48749999999997
1827,5.9124999999999694
1828,4.874999999999969
1829,3.9999999999999685
1830,3.562499999999968
1831,3.137499999999968
1832,3.074999999999968
1833,3.012499999999968
1834,2.8624999999999683
1835,2.974999999999968
1836,3.287499999999968
1837,4.174999999999969
1838,5.587499999999968
1839,7.199999999999968
1840,8.612499999999967
1841,9.474999999999968
1842,11.224999999999968
1843,13.037499999999968
1844,14.087499999999968
1845,13.924999999999967
1846,12.912499999999966
1847,11.399999999999967
1848,10.087499999999967
1849,9.287499999999966
1850,7.787499999999966
1851,5.9499999999999655
1852,4.612499999999965
1853,4.049999999999965
1854,3.5249999999999653
1855,3.4624999999999653
1856,3.3749999999999654
1857,3.362499999999965
1858,3.312499999999965
1859,3.224999999999965
1860,4.149999999999965
1861,5.699999999999965
1862,7.299999999999964
1863,9.012499999999964
1864,10.999999999999964
1865,12.987499999999963
1866,14.699999999999964
1867,16.424999999999965
1868,16.462499999999963
1869,15.299999999999962
1870,14.412499999999962
1871,13.162499999999962
1872,11.037499999999962
1873,9.024999999999963
1874,7.249999999999964
1875,5.699999999999964
1876,4.837499999999963
1877,4.387499999999963
1878,3.674999999999963
1879,3.1124999999999634
1880,3.1999999999999638
1881,3.2624999999999638
1882,3.312499999999964
1883,3.262499999999964
1884,3.687499999999964
1885,4.374999999999964
1886,5.662499999999963
1887,6.774999999999963
1888,7.9249999999999625
1889,9.412499999999962
1890,11.212499999999963
1891,12.837499999999963
1892,13.474999999999962
1893,13.349999999999962
1894,12.362499999999962
1895,11.487499999999962
1896,10.937499999999963
1897,9.699999999999962
1898,7.899999999999961
1899,6.199999999999961
1900,4.974999999999961
1901,4.287499999999961
1902,3.999999999999961
1903,3.7999999999999607
1904,3.249999999999961
1905,2.912499999999961
1906,2.9249999999999607
1907,3.312499999999961
1908,3.812499999999961
1909,4.724999999999961
1910,5.51249999999996
1911,6.49999999999996
1912,8.04999999999996
1913,9.94999999999996
1914,11.52499999999996
1915,12.83749999999996
1916,13.64999999999996
1917,13.37499999999996
1918,12.86249999999996
1919,12.03749999999996
1920,10.66249999999996
1921,8.78749999999996
1922,7.149999999999961
1923,5.337499999999961
1924,4.199999999999961
1925,3.774999999999961
1926,3.5249999999999613
1927,3.299999999999961
1928,2.999999999999961
1929,2.899999999999961
1930,2.799999999999961
1931,3.1499999999999613
1932,3.699999999999961
1933,4.312499999999961
1934,5.3499999999999615
1935,7.274999999999962
1936,9.499999999999963
1937,11.637499999999962
1938,13.599999999999962
1939,15.224999999999962
1940,16.01249999999996
1941,15.762499999999958
1942,15.399999999999958
1943,13.724999999999959
1944,11.54999999999996
1945,9.71249999999996
1946,7.94999999999996
1947,6.074999999999961
1948,4.462499999999961
1949,3.9624999999999617
1950,3.3249999999999615
1951,3.2249999999999615
1952,3.187499999999962
1953,2.9124999999999615
1954,2.7624999999999615
1955,2.749999999999962
1956,4.424999999999962
1957,6.087499999999961
1958,7.499999999999961
1959,7.049999999999961
1960,8.949999999999962
1961,10.624999999999961
1962,12.26249999999996
1963,14.16249999999996
1964,14.362499999999962
1965,13.337499999999961
1966,12.199999999999962
1967,12.937499999999963
1968,11.687499999999963
1969,10.112499999999963
1970,8.412499999999964
1971,6.6874999999999645
1972,4.862499999999965
1973,4.062499999999965
1974,3.787499999999966
1975,3.4624999999999657
1976,2.9624999999999657
1977,2.937499999999966
1978,2.9624999999999657
1979,2.9249999999999656
1980,3.5124999999999655
1981,4.899999999999966
1982,6.474999999999966
1983,8.274999999999967
1984,9.999999999999966
1985,12.062499999999966
1986,14.412499999999966
1987,16.587499999999967
1988,17.574999999999964
1989,17.574999999999964
1990,16.649999999999963
1991,15.312499999999963
1992,13.799999999999962
1993,12.499999999999961
1994,10.624999999999961
1995,8.249999999999961
1996,6.599999999999961
1997,5.44999999999996
1998,4.849999999999961
1999,4.562499999999961
2000,4.174999999999961
2001,3.3499999999999606
2002,2.8749999999999605
2003,3.22499999999996
2004,3.66249999999996
2005,5.124999999999961
2006,7.162499999999961
2007,9.07499999999996
2008,11.662499999999959
2009,14.012499999999958
2010,16.48749999999996
2011,18.43749999999996
2012,19.88749999999996
2013,19.36249999999996
2014,18.12499999999996
2015,16.31249999999996
2016,13.924999999999962
2017,12.037499999999962
2018,9.949999999999962
2019,7.749999999999961
2020,6.049999999999961
2021,5.037499999999961
2022,4.13749999999996
2023,3.76249999999996
2024,3.5999999999999606
